_exported_at;_system_object_id;objekttitel#de-DE;objekttitel#en-US;ppn;signatur_ama
2025-11-25T10:11:32+01:00;722604;Likala ya moto / Rochereau. Orchestre African Fiesta;;223877123;RS 1314 223877123
2025-11-25T10:11:32+01:00;722605;Nganda ya diallo / Rochereau. Orchestre African Fiesta;;223877875;RS 1315 223877875
2025-11-25T10:11:32+01:00;722606;Oh madame de la maison / Orchestre O. K. Jazz;;223878405;RS 1316 223878405
2025-11-25T10:11:32+01:00;722607;Animez - 1 / Orchestre Lokoko;;223888443;RS 1318 223888443
2025-11-25T10:11:32+01:00;722608;Bumba - 1 / Orchestre Baya Baya;;223888648;RS 1319 223888648
2025-11-25T10:11:32+01:00;722609;Mamileli - 1 / Orchestre Mombo Mombo;;223893455;RS 1320 223893455
2025-11-25T10:11:32+01:00;722610;Bango nionso bambanda / Orchestre O.K. Jazz;;223894389;RS 1321 223894389
2025-11-25T10:11:32+01:00;722611;Photo Madjesi - A / Orchestre Sosoliso;;223959774;RS 1322 223959774
2025-11-25T10:11:32+01:00;722612;Kopalangana  - 1 / Orchestre Bella-Bella [auf der Plattenhülle: Les Frères Soki];;223960748;RS 1323 223960748
2025-11-25T10:11:32+01:00;722613;Zain[?]o / Docteur Nico et l'orchestre African Fiesta;;22396347X;RS 1324 22396347X
2025-11-25T10:11:32+01:00;722614;Limbisa ngai / Orchestre African Fiesta;;223965448;RS 1325 223965448
2025-11-25T10:11:32+01:00;722615;Tu m'as deçu chouchou / Orchestre African Fiesta;;223968714;RS 1326 223968714
2025-11-25T10:11:32+01:00;722616;Marie Anne / Orchestre African Fiesta Sukisa;;22401000X;RS 1327 22401000X
2025-11-25T10:11:32+01:00;722617;Nzotu tambo loposo ntaba / Dr. Nico et l'African Fiesta Sukisa;;224010522;RS 1328 224010522
2025-11-25T10:11:32+01:00;722618;Asala malekoun : danse Matracfort / Dr. Nico et l'African Fiesta Sukisa;;224011294;RS 1329 224011294
2025-11-25T10:11:32+01:00;722619;Obesisi ngai lokumu / Dr. Nico et l'African Fiesta Sukisa;;224528580;RS 1330 224528580
2025-11-25T10:11:32+01:00;722620;Bolingo ezali mpo na kisite / Orchestre African Fiesta Sukisa;;224529129;RS 1331 224529129
2025-11-25T10:11:32+01:00;722621;Fanta Diara / Dr. Nico et l'African Fiesta Sukisa;;22452948X;RS 1332 22452948X
2025-11-25T10:11:32+01:00;722622;Linga mobali alin gi yo / Orchestre African Fiesta Sukisa;;224529986;RS 1333 224529986
2025-11-25T10:11:32+01:00;722623;Mansanga / Dr. Kasanda Nico et Orchestre African Fiesta;;224538519;RS 1334 224538519
2025-11-25T10:11:32+01:00;722624;Extrait show Kasanda-Nico / Nico. Orchestre African Fiesta Sukisa;;224539043;RS 1335 224539043
2025-11-25T10:11:32+01:00;722625;Dr. Nico et tour d'Afrique / Nico. Orchestre Fiesta National;;22453940X;RS 1336 22453940X
2025-11-25T10:11:32+01:00;722626;Masanga / Orchestre Bella-Bella;;224539647;RS 1337 224539647
2025-11-25T10:11:32+01:00;722627;Nakomitunaka / Orchestre Vévé;;224542494;RS 1338 224542494
2025-11-25T10:11:32+01:00;722628;Milly / Orchestre Bella-Bella;;22454280X;RS 1339 22454280X
2025-11-25T10:11:32+01:00;722629;Lusamba / Orchestre Lipua-Lipua;;224543148;RS 1340 224543148
2025-11-25T10:11:32+01:00;722630;Mbondo 1 / Orchestre Lipua-Lipua;;224583328;RS 1341 224583328
2025-11-25T10:11:32+01:00;722631;Muana Kiam / Orchestre Kiam;;224584456;RS 1342 224584456
2025-11-25T10:11:32+01:00;722632;9ème Commendement - 1 / Orchestre Lipua-Lipua;;224584804;RS 1343 224584804
2025-11-25T10:11:32+01:00;722633;"V. C. Monica (Highlife) / Daddy Locomotive ; N'gabu Marcel. Congo Star Band";;226190617;RS 1414 226190617
2025-11-25T10:11:32+01:00;722634;Aqui Congo Star (Pachanga) / Marcelin. Congo Star Band;;226247708;RS 1416 226247708
2025-11-25T10:11:32+01:00;722635;Mandona : danse Kono / Dr. Kasanda Nico et Orchestre African Fiesta Sukisa;;226251659;RS 1420 226251659
2025-11-25T10:11:32+01:00;722636;Asala malekoun / Dr. Nico et l'African Fiesta Sukisa;;226284492;RS 1421 226284492
2025-11-25T10:11:32+01:00;722637;Mimi Ley / Orchestre Afrisa L'International;;226285278;RS 1422 226285278
2025-11-25T10:11:32+01:00;722638;Ba pensées nounou Part 1 / Orch. Vévé. Nguendi Aladji;;228296447;RS 1717 228296447
2025-11-25T10:11:32+01:00;722639;Haraka baina baraka : Part 1 / Orch. Bana Ekanga. Nana Akumu;;228297079;RS 1718 228297079
2025-11-25T10:11:32+01:00;722640;Dunia mambo part 1 / O[r]che. Zeir-Ken-Show. Diana;;228297648;RS 1719 228297648
2025-11-25T10:11:32+01:00;722641;Kaful Mafay Part 1 / Orch. Afrisa. Tabu Ley;;228411270;RS 1720 228411270
2025-11-25T10:11:32+01:00;722642;Bois noir Part 1 / Kiesse Diambu;;228411785;RS 1721 228411785
2025-11-25T10:11:32+01:00;722643;"Sisili Part 1 / Orch. Shika Shika. Jimi Moni Mambo ; Siama";;228412706;RS 1722 228412706
2025-11-25T10:11:32+01:00;722644;Kamulewa Part 1 / Orch. Les Jaca;;228423783;RS 1723 228423783
2025-11-25T10:11:32+01:00;722645;Namona yo wapi Part 1 / Orch. Lipua Lipua;;228425379;RS 1724 228425379
2025-11-25T10:11:32+01:00;722646;Habari yako Part 1 / Orch. Shika Shika. Jim Moni Mambo;;228432146;RS 1725 228432146
2025-11-25T10:11:32+01:00;722647;Bella Amicha Part 1 / Théo Blaise Kounkou;;228437296;RS 1728 228437296
2025-11-25T10:11:32+01:00;722648;Bebe / Orch. Jambo Jambo. Kazembe Ngandu (Gerald);;228437873;RS 1729 228437873
2025-11-25T10:11:32+01:00;722649;Samedi soir Part 1 : (Saturday night) / Bopol Mansiamina;;228438810;RS 1730 228438810
2025-11-25T10:11:32+01:00;722650;Ya ngai mbongo Part 1 / Orch. Emagi. Madjo Abdallah;;228440009;RS 1731 228440009
2025-11-25T10:11:32+01:00;722651;Ole Mama Part 1 / Orch. Shika Shika. Moni Mambo;;22844246X;RS 1732 22844246X
2025-11-25T10:11:32+01:00;722652;Celebration Zigo Part 1 / L'orch. Village Kombe-Kombe Stars;;228531659;RS 1750 228531659
2025-11-25T10:11:32+01:00;722653;Cido Part 1 / Orch. Virunga (Keep Left). Samba Mapangala;;228532906;RS 1752 228532906
2025-11-25T10:11:32+01:00;722654;Célibataire Part 1 / L'orch. Baba National. Ilunga wa Ilunga;;228533317;RS 1753 228533317
2025-11-25T10:11:32+01:00;722655;Maggy Part 1 / L'orch. Makassy. Seye Cadimoke. Mzee Makassy;;228533813;RS 1754 228533813
2025-11-25T10:11:32+01:00;722656;Tuna (Eliza) Part 1 / Tabu Ley & Orch. Afrisa;;228534844;RS 1755 228534844
2025-11-25T10:11:32+01:00;722657;Bilangwela Part 1 / Bana Likasi. Lovy Longomba;;228582784;RS 1757 228582784
2025-11-25T10:11:32+01:00;722658;Kampete Part 1 / Orch. Viva Makale. Kalombo Mwanza (George);;228584620;RS 1760 228584620
2025-11-25T10:11:32+01:00;722659;Kamulewa Part 1 / Orch. Les Jaca. Mandefu Wa Mandefu;;228585686;RS 1761 228585686
2025-11-25T10:11:32+01:00;722660;Nazonga mboka Part 1 / Orch. Baba National. Baba Gaston;;228586305;RS 1762 228586305
2025-11-25T10:11:32+01:00;722661;Wasi wasi ya nini? : Part 1 / Orch. Bana Ekanga. Nana Akumu;;228588286;RS 1765 228588286
2025-11-25T10:11:32+01:00;722662;Sugar Mummy Part 1 / Orch. Viva Makale. Kalombo Mwanza;;228593530;RS 1771 228593530
2025-11-25T10:11:32+01:00;722663;Walter - Part 1 / Orch. Les Mangelepa. Badibanga wa Tshilumba (Kai-Kai);;228594847;RS 1773 228594847
2025-11-25T10:11:32+01:00;722664;Atemo Mama Part 1 / L'Orch. Les Mambo Jazz. John Kazungu;;228602610;RS 1776 228602610
2025-11-25T10:11:32+01:00;722665;Maggy Part 1 / Orch. Super Vedet.Nkusia Nzuzi;;228652596;RS 1777 228652596
2025-11-25T10:11:32+01:00;722666;Mosese Part 1 / L'Orch. Makassy. Mose Fan Fan;;228653762;RS 1778 228653762
2025-11-25T10:11:32+01:00;722667;Bokilo senga Part 1 / Orch. Conga International. Bokelo Isenge;;228654637;RS 1780 228654637
2025-11-25T10:11:32+01:00;722668;Se maloba Part 1 / Orch. Conga International. Bokelo Isenge;;228662583;RS 1785 228662583
2025-11-25T10:11:32+01:00;722669;Bombanda Part 1 / Dailu Antoine dit Lukoki Diatho;;229007961;RS 1794 229007961
2025-11-25T10:11:32+01:00;722670;Amba (Part 1) / Orch. Shika Shika. Moni Mambo;;229117341;RS 1825 229117341
2025-11-25T10:11:32+01:00;722671;Batata baliya / Serenje Kalindula Band;;229129471;RS 1832 229129471
2025-11-25T10:11:32+01:00;722672;Bana mayo / Spokes Chola;;229202802;RS 1838 229202802
2025-11-25T10:11:32+01:00;722673;M'Fono yami / Papa Wemba;;229439330;RS 1862 229439330
2025-11-25T10:11:32+01:00;722674;Mama opikaka pende / Composer Victor Longomba with Orchestra Negro-Succes;;229621252;RS 1873 229621252
2025-11-25T10:11:32+01:00;722675;Nzorba / Orchestre O.K. Jazz;;229629547;RS 1875 229629547
2025-11-25T10:11:32+01:00;722676;Chants populaires du Congo - Populaire liederen uit Kongo / Les Troubadours du Roi Baudouin - De Troubadours van Koning Boudewijn. Direction générale P. Guido Haazen o.f.m.;;22971031X;RS 1882 22971031X
2025-11-25T10:11:32+01:00;722677;K.J. Nawela te / Orchestre Conga Succes;;229758673;RS 1898 229758673
2025-11-25T10:11:32+01:00;722678;Matinda / L'Orchestre O.K. Jazz;;229758932;RS 1899 229758932
2025-11-25T10:11:32+01:00;722679;Souci / Fede Lawu et Matchatcha;;229994245;TK 914 229994245
2025-11-25T10:11:32+01:00;722680;Ethnophony / FredyMassamba;;231087470;CD 153 231087470
2025-11-25T10:11:32+01:00;722681;Afro Rock : a collection of rare and unreleased Afro-Beat quarried from across the continent / Includes music by Geraldo Pino ...;;231183364;CD 352 231183364
2025-11-25T10:11:32+01:00;722682;Bluff Wabalonzo / Papa Wemba & Viva la Musica;;231743041;TK 1253 231743041
2025-11-25T10:11:32+01:00;722683;Kongo-Muziek : muziek van de Mpangu / G. Ciparisse;;246730668;R 002 246730668
2025-11-25T10:11:32+01:00;722684;Luba - Shankadi : vocale muziek / P. Tempels;;24673549X;R 004 24673549X
2025-11-25T10:11:32+01:00;722685;Musique de l'ancien royaume Kuba / Enregistrements réaliser en Rép. du Zai͏̈re par Benoit Quersin;;26134806X;R 008 26134806X
2025-11-25T10:11:32+01:00;722686;Tango ya ba vieux Kalle / Le Seigneur Rocherau et l'Orchestre African Fiesta National;;261366238;R 019 261366238
2025-11-25T10:11:32+01:00;722687;Marie Jeanne / Les Bantous de la Capitale;;265135796;R 045 265135796
2025-11-25T10:11:32+01:00;722688;Franco et l'Orchestre TP OK Jazz / Franco et l'Orchestre TP OK Jazz;;265690439;R 053 265690439
2025-11-25T10:11:32+01:00;722703;OK Jazz : vol. 3 / Orch. O. K. Jazz;;266030793;R 070 266030793
2025-11-25T10:11:32+01:00;722704;Sons et chants de l'Afrique noire;;267638752;R 138 267638752
2025-11-25T10:11:32+01:00;722705;"Missa Luba et Messe des savannes / Les Troubadours du Roi Baudouin, dirigés par Guido Haazen ; Chorale africaine à 4 voix du Petit Séminaire de Pabré (Haute-Volta), sous la direction de Robert Wedraogho";;267684045;R 146 267684045
2025-11-25T10:11:32+01:00;722706;Zai͏̈re : musique des Salampasu / Enregistrements Jos Gansemans;;26849147X;R 165 26849147X
2025-11-25T10:11:32+01:00;722707;Seigneur Tabu Ley in America : USA & Canada / Le Seigneur Tabu Ley Rochereau avec l'Orchestre Afrisa International;;27849725X;R 287 27849725X
2025-11-25T10:11:32+01:00;722708;Tabu Ley et Mbilia Bel / Tabu Ley et Mbilia Bel avec l'Afrisa International;;278512011;R 288 278512011
2025-11-25T10:11:32+01:00;722709;Mobutu, peuple ba vote yo massivement / Tabu Ley et Mbilia Bell avec l'accompagnement de l'orchestre Afrisa International;;278516726;R 289 278516726
2025-11-25T10:11:32+01:00;722710;Seigneur Tabu Ley Rochereau / Tabu Ley Rochereau. Orchestre Afrisa;;278520189;R 290 278520189
2025-11-25T10:11:32+01:00;722711;Haffi Déo - l'eau de Dieu : maracas d'or 1985-86 avec l'orchestre AFRISA / Seigneur Tabu Ley Rochereau;;279887981;R 291 279887981
2025-11-25T10:11:32+01:00;722712;Nadina / Seigneur Tabu Ley, Mbilia Bel, Faya Tess et L'Orchestre Afrisa;;279889062;R 292 279889062
2025-11-25T10:11:32+01:00;722713;Eternel Docteur Nico [1] / Docteur Nico et l'African Fiesta;;280075812;R 301 280075812
2025-11-25T10:11:32+01:00;722714;Los Nickelos / Los Nickelos;;280794576;R 308 280794576
2025-11-25T10:11:32+01:00;722715;Les Grands Maquisards / Orchestre Les Grands Maquisards;;280797028;R 310 280797028
2025-11-25T10:11:32+01:00;722716;"Franklin Boukaka / Franklin Boukaka. Cercul Jazz ; Negro Band ; Negro-Succès";;280797699;R 311 280797699
2025-11-25T10:11:32+01:00;722717;"Vicky - Kwamy - Edo et l'O.K. Jazz / Orchestre O.K. Jazz. Vicky ; Kwamy ; Edo";;280798490;R 312 280798490
2025-11-25T10:11:32+01:00;722718;Eternel Docteur Nico [2] / Docteur Nico et l'Orchestre African Fiesta;;280801912;R 313 280801912
2025-11-25T10:11:32+01:00;722719;Special 30 ans par le poète Simaro et le Grand Maître Franco / Franco. Lutumba Simaro. Le T.P.O.K. Jazz;;284842354;R 320 284842354
2025-11-25T10:11:32+01:00;722720;Furaha ya Bibi : the international Sam Mangwana in Nairobi [[Tonträger]] / Sam Mangwana;;28484294X;R 321 28484294X
2025-11-25T10:11:32+01:00;722721;The sound of Kinshasa : guitar classics from Zaire / Compiled & produced by John Storm Roberts;;287517365;R 332 287517365
2025-11-25T10:11:32+01:00;722722;"Rochereau et Franco à Paris / Tabu Ley ; Luambo-Makiadi";;287526224;R 345 287526224
2025-11-25T10:11:32+01:00;722723;Ley, Ley, Seigneur Ley Rochereau / Rochereau Tabu Ley et l'Afrisa International;;287531481;R 346 287531481
2025-11-25T10:11:32+01:00;722724;L'explosive Mbilia Bel avec seigneur Ley Rochereau / Mbilia Bel avec Tabu Ley Rochereau et l'Afrisa International;;287591530;R 347 287591530
2025-11-25T10:11:32+01:00;722725;"Mbilia Bel dans ""faux pas"" / Mbilia Bel avec Seigneur Rochereau et l'Afrisa International";;287591751;R 348 287591751
2025-11-25T10:11:32+01:00;722726;Resurrection / Le Grand Seigneur Tabu Ley Et Afrisa;;288848020;R 353 288848020
2025-11-25T10:11:32+01:00;722727;Je m'en fou / Merveilleux Celi Bitsou;;288850394;R 355 288850394
2025-11-25T10:11:32+01:00;722728;Sanza misato / Seigneur Tabu Ley Rochereau. Orchestre Afrisa;;288850874;R 356 288850874
2025-11-25T10:11:32+01:00;722729;Viva la musica / Papa Wemba;;300629249;R 406 300629249
2025-11-25T10:11:32+01:00;722730;Embargo / Aurlus Mabele et le Groupe Loketo;;300631936;R 404 300631936
2025-11-25T10:11:32+01:00;722731;Dansez nza wissa : reponse lipapa ya wara / Bozi-Boziana et l'Anti Chock;;300634625;R 403 300634625
2025-11-25T10:11:32+01:00;722732;"Les ""on"" dit / Le grand maître Franco - Baniel et Nana et le T.P.O.K. Jazz";;300636199;R 402 300636199
2025-11-25T10:11:32+01:00;722733;Keba na moniato / Le Prince Youlou Mabiala et l'Orchestre Kamikaze Loningisa;;300642989;R 401 300642989
2025-11-25T10:11:32+01:00;722734;Patron / Zao;;300644728;R 400 300644728
2025-11-25T10:11:32+01:00;722735;Péché de la femme / L'orchestre Choc Stars au grand complet;;300645252;R 399 300645252
2025-11-25T10:11:32+01:00;722736;La reine du soukous / Abeti;;300645694;R 398 300645694
2025-11-25T10:11:32+01:00;722737;N'kolo m'boka / Zai͏̈ko Langa Langa;;300646615;R 397 300646615
2025-11-25T10:11:32+01:00;722738;Editions populaires : 10e anniversaire 1965-1975 / Luambo Makiadi et orchestre OK Jazz;;300951000;R 408 300951000
2025-11-25T10:11:32+01:00;722739;Vol. 3 : (1962 - 1964) Bantous Jazz / Bantous Jazz;;300953194;R 409 300953194
2025-11-25T10:11:32+01:00;722740;The flying stars / Tshala Muana;;300957971;R 412 300957971
2025-11-25T10:11:32+01:00;722741;Longindo ya kassapard / J. P. Buse du Clan Langa Langa;;300959567;R 413 300959567
2025-11-25T10:11:32+01:00;722742;Ba gérants ya Mabala - Paka Wewe / Mbilia Bel;;300960891;R 414 300960891
2025-11-25T10:11:32+01:00;722743;Le monde à l'envers / Seigneur Tabu Ley Rochereau lance Faya Tess avec l'Orchestre C.M. Afrisa Int'l;;300973926;R 418 300973926
2025-11-25T10:11:32+01:00;722744;Meko / Lady Talata;;300992238;R 419 300992238
2025-11-25T10:11:32+01:00;722745;Exclusivité ya l'amour / M'Pongo Love et Alexandre Sambat;;30099351X;R 421 30099351X
2025-11-25T10:11:32+01:00;722746;Petite Mbemba / Fernand Mabala;;300994141;R 422 300994141
2025-11-25T10:11:32+01:00;722747;Droit d'aimer : / Papy-Ipepy avec Sam Mangwana et Kourou Yaka Bokoul;;300998716;R 423 300998716
2025-11-25T10:11:32+01:00;722748;Bel'ami / Likinga Redo;;301010544;R 424 301010544
2025-11-25T10:11:32+01:00;722749;Cadeau d'amitié / Joly Baki Emen Mubiala. Viva la Musica de Papa wemba;;301011915;R 425 301011915
2025-11-25T10:11:32+01:00;722750;"Opération soukous 1978-1980 ... / Afro Festival dirigé par Fantastic Thico ""Golden Voice""";;301013640;R 426 301013640
2025-11-25T10:11:32+01:00;722751;Maïka invite : dans Saint Cro / Maïka Mounan. Special guests: Myriam Betty, Papa Wemba, Rigo Star ...;;301094756;R 429 301094756
2025-11-25T10:11:32+01:00;722752;Tyka 'ngai / Pablo Lubadika;;301096465;R 432 301096465
2025-11-25T10:11:32+01:00;722753;La Zai͏̈komania : l'amour du travail bien fait / J.P. Buse ...;;301652872;R 440 301652872
2025-11-25T10:11:32+01:00;722754;Subissez les conséquences / Zai͏̈ko Langa-Langa;;30167258X;R 442 30167258X
2025-11-25T10:11:32+01:00;722755;"Massassi calculé à Abidjan / Empire Bakuba du Grand Kalle avec Emoro ""le nain danseur""";;301681376;R 446 301681376
2025-11-25T10:11:32+01:00;722756;"Allo Paris / Seigneur Tabu Ley ; Faya Tess et Beyou Ciel";;301766118;R 450 301766118
2025-11-25T10:11:32+01:00;722757;Les champions / African All Stars;;301767394;R 451 301767394
2025-11-25T10:11:32+01:00;722758;Mama N'Zondo / Bana Congo;;30214238X;R 456 30214238X
2025-11-25T10:11:32+01:00;722759;Haut de gamme - Kowei͏̈t Rive Gauche / Koffi Olomidé;;302258841;R 460 302258841
2025-11-25T10:11:32+01:00;722760;Tout choc - anti choc : Bako Bandela / Zaiko Langa Langa Familia Dei;;302260250;R 461 302260250
2025-11-25T10:11:32+01:00;722761;Monument / Les Bantous;;302260668;R 462 302260668
2025-11-25T10:11:32+01:00;722762;38116-1 / Deyess;;302264558;R 463 302264558
2025-11-25T10:11:32+01:00;722763;Ekumani / Papa Wemba;;302884319;R 464 302884319
2025-11-25T10:11:32+01:00;722764;Avec l'Orchestre Stukas;;302888632;R 467 302888632
2025-11-25T10:11:32+01:00;722765;Animation non stop : retro / Le grand maître Franco et le T.P.O.K. Jazz;;303191457;R 481 303191457
2025-11-25T10:11:32+01:00;722766;Mbelengo Zouk & Inongo / Bimi-Ombale;;303192178;R 482 303192178
2025-11-25T10:11:32+01:00;722767;FC 105 : danse nzobé, life and full disco / Seigneur Tabu Ley Rochereau. Orchestre AFRISA;;30332631X;R 484 30332631X
2025-11-25T10:11:32+01:00;722768;Sango / Kanda Bongo Man;;303382406;R 491 303382406
2025-11-25T10:11:32+01:00;722769;Feu d'artifice / Pepe Kalle et Rochereau;;303382732;R 492 303382732
2025-11-25T10:11:32+01:00;722770;Triple force / Mav Cacharel & Kebo;;303391006;R 493 303391006
2025-11-25T10:11:32+01:00;722771;Wabi / Ngouma Lokito;;30339403X;R 494 30339403X
2025-11-25T10:11:32+01:00;722772;Réponse Polo Kina / Victoria-Eleyson d'Emenya ya Mukolo;;303398078;R 496 303398078
2025-11-25T10:11:32+01:00;722773;Music from the Ituri forest / Recorded in the Belgian Congo by Colin M. Turnbull and Francis S. Chapman;;30361191X;R 508 30361191X
2025-11-25T10:11:32+01:00;722774;Nzenze / M'Pongo Love;;318664909;R 562 318664909
2025-11-25T10:11:32+01:00;722775;Conflit / Lita Bembo;;320727270;R 626 320727270
2025-11-25T10:11:32+01:00;722776;"Langa Langa Stars et Choc Stars / Langa Langa Stars ; Choc Stars";;320910253;R 664 320910253
2025-11-25T10:11:32+01:00;722777;Kobange / Mimi Ley. Afro International;;320947238;R 665 320947238
2025-11-25T10:11:32+01:00;722778;Ngouashi / Afro International de Mimi Ley;;320947750;R 666 320947750
2025-11-25T10:11:32+01:00;722779;Effacer le tableau / Afro International;;320949028;R 667 320949028
2025-11-25T10:11:32+01:00;722780;Vol. 1 / Verckys et l'immortel Veve;;320950743;R 668 320950743
2025-11-25T10:11:32+01:00;722781;Vol. 2 / Verckys et l'immortel Veve;;320950816;R 669 320950816
2025-11-25T10:11:32+01:00;722782;Dribling ya somo / Verckys;;320953092;R 670 320953092
2025-11-25T10:11:32+01:00;722783;Vol. 1 : ces jeunes qui font courir les mélomanes de la bonne musique / Langa-Langa Stars;;320953599;R 671 320953599
2025-11-25T10:11:32+01:00;722784;Vol. 2 : danse Weke-Weke / Langa-Langa Stars;;320976335;R 672 320976335
2025-11-25T10:11:32+01:00;722785;Zaiko Langa-Langa, l'orchestre de tous les âges / Zaiko Langa-Langa;;320976726;R 673 320976726
2025-11-25T10:11:32+01:00;722786;Les 7 patrons de l'orchestre Langa-Langa Stars / Langa-Langa Stars;;320977137;R 674 320977137
2025-11-25T10:11:32+01:00;722787;Ça c'est toi / Diatho Lukoki et le Veve International;;320979156;R 675 320979156
2025-11-25T10:11:32+01:00;722788;Mabala commission / Emeneya et Victoria Eleison;;320979822;R 676 320979822
2025-11-25T10:11:32+01:00;722789;Surmenage / Emeneya et Victoria Eleison;;320979903;R 677 320979903
2025-11-25T10:11:32+01:00;722790;Mindondo/15 / Grand Zaïko Wawa;;321008014;R 678 321008014
2025-11-25T10:11:32+01:00;722791;Fleur du lac / Monza 1er et Les Stars Magnats;;321008405;R 679 321008405
2025-11-25T10:11:32+01:00;722792;Beau gosse ya Paris / Papa Wemba et son Viva la Musica;;321008839;R 680 321008839
2025-11-25T10:11:32+01:00;722793;La belle de Bangui / Evoloko Jocker. Orch. Langa-Langa Stars;;321009363;R 681 321009363
2025-11-25T10:11:32+01:00;722794;Kajinga / Tiers Monde Cooperation;;321017420;R 682 321017420
2025-11-25T10:11:32+01:00;722795;Manhattan / Emeneya et le Victoria Eleison;;321018087;R 683 321018087
2025-11-25T10:11:32+01:00;722796;Likombe / Langa Langa Stars;;32101877X;R 684 32101877X
2025-11-25T10:11:32+01:00;722797;Vol. 2 / L'orchestre Minzoto Wella-Wella;;321021150;R 685 321021150
2025-11-25T10:11:32+01:00;722798;Okosi ngai mfumu / Emeneya et l'orchestre Victoria;;321108361;R 686 321108361
2025-11-25T10:11:32+01:00;722799;Zeke ya pamba / Manuaku Waku et le Grand Zai͏̈ko Wawa;;32110949X;R 687 32110949X
2025-11-25T10:11:32+01:00;722800;Santamaria / Grand Zaiko Wawa;;321111397;R 688 321111397
2025-11-25T10:11:32+01:00;722801;Mwasi ya solo / Grand Zai͏̈ko Wawa;;321113829;R 689 321113829
2025-11-25T10:11:32+01:00;722802;"Ba pensées / Grand Zaiko ""Bayaka""";;32111521X;R 690 32111521X
2025-11-25T10:11:32+01:00;722813;Expérience 9 / Grand Zaïko;;321115899;R 691 321115899
2025-11-25T10:11:32+01:00;722814;Jalousie abat / Grand-Zaiko;;321117042;R 692 321117042
2025-11-25T10:11:32+01:00;722815;"Menace de divorce / Grand Zai͏̈ko ""Bayaka""";;321120701;R 693 321120701
2025-11-25T10:11:32+01:00;722816;Sans frontières / Bozi Boziana et L'Anti Choc;;321180976;R 694 321180976
2025-11-25T10:11:32+01:00;722817;Mokomboso / Abeti Masikini;;321181921;R 695 321181921
2025-11-25T10:11:32+01:00;722818;Nelly - Kally Mayassa / L'Orchestre Shakara Gagna-Gagna;;321183304;R 696 321183304
2025-11-25T10:11:32+01:00;722819;"Defao dans ""Santa"" / L'orchestre Choc Stars. La participation de Koffi Olomide";;321184149;R 697 321184149
2025-11-25T10:11:32+01:00;722820;Meditation - Mobali ndenge / Chlozel Salomon;;321213629;R 698 321213629
2025-11-25T10:11:32+01:00;722821;"La retrouvaille historique de Papa Wemba et Mavuela / Papa Wemba ; Mavuela Somo";;321214609;R 699 321214609
2025-11-25T10:11:32+01:00;722822;Viva la Musica, 8e anniversaire / Ekumany Papa Wemba le Kuru de Kuru avec Koffi Olomide;;321216458;R 700 321216458
2025-11-25T10:11:32+01:00;722823;"La guerre des stars : likambo ya motapasi / Pour une première fois réunis sur une même scène: Papa Wemba ; Lita Bembo ; Bozy Boziana ; D'Jenga-K Esperant";;321299728;R 701 321299728
2025-11-25T10:11:32+01:00;722824;"Rendre à César / Papa Wemba ""le jeune premier"" et l'orchestre Viva la Musica";;321300181;R 702 321300181
2025-11-25T10:11:32+01:00;722825;"Firenze / Papa Wemba ""Kuru Yaka"" et Strervos Niarcos";;321300912;R 703 321300912
2025-11-25T10:11:32+01:00;722826;Alanga ndo / Papa Wemba. Viva la Musica;;321301137;R 704 321301137
2025-11-25T10:11:32+01:00;722827;Le Grand Maître présente Papa Wemba Le Kuru Yaka ... : bakosi liwa ya Papa Wemba eee! / Papa Wemba et Les Djamuskets de Paris;;321302397;R 705 321302397
2025-11-25T10:11:32+01:00;722828;"Le jour J : nouvelle génération à Paris / Papa Wemba ; Modogo Gian Franco Ferré et l'orchestre Viva la Musica";;321315987;R 706 321315987
2025-11-25T10:11:32+01:00;722829;Papa Wemba au Japon / Papa Wemba;;321316738;R 707 321316738
2025-11-25T10:11:32+01:00;722830;"Evolution ... et Félisance / Papa Wemba ; Rive Kono ; Pacha et Viva la Musica ""New Look""";;321317459;R 708 321317459
2025-11-25T10:11:32+01:00;722831;Ba mbila / Abeba Lipordo et Viva la Musica d'Eku Many-Bokul;;321318218;R 709 321318218
2025-11-25T10:11:32+01:00;722832;Mokili ngele : un pas qui va, un pas qui revient / Viva la Musica sous la direction de Papa Wemba;;321321154;R 710 321321154
2025-11-25T10:11:32+01:00;722833;Biloko ya moto / Viva la Musica de Papa Wemba;;321321901;R 711 321321901
2025-11-25T10:11:32+01:00;722834;Mabibi / Shimita et le Grand Zaiko;;321330587;R 712 321330587
2025-11-25T10:11:32+01:00;722835;Krishna / Grand Zaiko;;321330919;R 713 321330919
2025-11-25T10:11:32+01:00;722836;A Paris : coup-double / Yenga-Yenga Junior. Orchestre Grand Zaiko;;321362373;R 714 321362373
2025-11-25T10:11:32+01:00;722837;Epaka ekomi na 2e période : tokomi na tours ya vélo / Ngantshie Stervos Niarcos. Acc. d'Evoloko Jocker;;32136287X;R 715 32136287X
2025-11-25T10:11:32+01:00;722838;Dernier coup de sifflet / N'ganshie Stervos Niarcos. Acc. de Papa Wemba et Bozi;;321363922;R 716 321363922
2025-11-25T10:11:32+01:00;722839;Nono / Choc Stars;;321365305;R 717 321365305
2025-11-25T10:11:32+01:00;722840;Ma bijoux / Papa Wemba et Viva la Musica;;321383923;R 718 321383923
