PPN	Signatur_PPN	Pk dB Range	Objekttitel	Objektbeschreibung	Umfang	Weitere Nummer (Signatur)	Weitere Nummer (Verlagsnr.)	Datum	Ort	Label	Schlagwörter	Teilsammlung (AMA)	Weitere Informationen	GND-ID (1.)	Kategorie (1.)	Rolle (1.)	Name (1.)	Bemerkung (1.)	GND-ID (2.)	Kategorie (2.)	Rolle (2.)	Name (2.)	Bemerkung (2.)	GND-ID (3.)	Kategorie (3.)	Rolle (3.)	Name (3.)	Bemerkung (3.)	GND-ID (4.)	Kategorie (4.)	Rolle (4.)	Name (4.)	Bemerkung (4.)	GND-ID (5.)	Kategorie (5.)	Rolle (5.)	Name (5.)	Bemerkung (5.)	GND-ID (6.)	Kategorie (6.)	Rolle (6.)	Name (6.)	Bemerkung (6.)	GND-ID (7.)	Kategorie (7.)	Rolle (7.)	Name (7.)	Bemerkung (7.)	etc.	
403754607	TK 749 403754607	0.00 / -0.74	Nouvelle écriture : nouvelle édtion 1997 numéro hors série / Viva la Musica & Mzee Papa Wemba	Enth.: Saï Saï. She Canta. Effo Perso. Manu Kapinga - Jeancy. Est-ce que. Djo. Ba diamants	1 Tonkassette ; 10x7 cm, 4 mm Band	TK 749	MCS 8828	1997	Paris	Sonodisc	Musik, Kongo, Populäre Musik	1998/1945		134756258	028C	prf	Papa Wemba	1949-2016	3041004-6	029F	prf	Viva la Musica		
403755980	TK 750 403755980	-0.00 / -6.88	Procès verbal / L'honorable chancelier Desi Mbwese & Viva la Musica de Papa Wemba	Enth.: Petrole (Jeanni Musseit). My reminder song. Procès verbal. Hundred kilos of love... - Harmonica la chancelière. Valencia. Amoureux malheureux. For Ornella	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 750	MCS 6838	1995	[Paris	Sonodisc]	Musik, Kongo, Populäre Musik	1998/1982		1133044190	028C	prf	Mbwese, Desi		3041004-6	029F	prf	Viva la Musica		
40376825X	TK 755 40376825X	-0.00 / -1.61	Merci Maman / Pepe Kalle & l'Empire Bakuba	Enth.: Merci Maman. Nakosuka wapi. Prudence UNICEF. Kin Service Expresse - Tika muana. Bana Empire. Bonne année. Dabou bis [Dadou bis?]	1 Tonkassette ; 10x7 cm, 4 mm Band	TK 755	BMP 970096	1997	[Paris?]	B-Mas Production	Musik, Kongo, Populäre Musik	1998/1985		138677433	028C	prf	Pépé Kallé	1951-1998	3029979-2	029F	prf	Empire Bakuba		
403769280	TK 756 403769280	-0.00 / -0.70	Confirmation : (La différence) / Extra Musica	Enth.: Succès extra. Kende. Angela - Ziya. Inondation. Etape	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 756	-	1996			Musik, Kongo, Populäre Musik	1998/1984	Abweichende Track-Nennung und -Reihung auf Einleger	1133085296	029F	prf	Extra-Musica		
403905524	TK 770 403905524	-0.00 / -1.39	L'éternel / Michel Moutouari	Enth.: Micheline. Mama gigi. Dedikass. Aie bondie - Histwa fanmi. L'éternel. Malere. Ka domi	1 Tonkassette ; 10x7 cm, 4 mm Band	TK 770	ATK 164	1995	[Erscheinungsort nicht ermittelbar]	JPS Productions	Musik, Kongo, Populäre Musik	1998/1956		1053744048	028A	cmp	Moutouari, Michel			028C	cmp	Pakirdine, Dominique		1053744048	028C	prf	Moutouari, Michel		
403908698	TK 772 403908698	-0.00 / -1.25	Wake up / Koffi Olomide, Papa Wemba	Enth.: Wake up. Moussoukou-soukou. Imo ya calendrier (Litio ya calendrier). Mi amour (Mi amor). Avion - Zaintoin. Dodo. Esakola. Naome (Naomie). Maryama teno baltus (Maryama "Terre battue")	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 772	MGS 339	1995	[Erscheinungsort nicht ermittelbar]	[Verlag nicht ermittelbar]	Musik, Kongo, Populäre Musik	1998/1958		1023168456	028C	prf	Olomidé, Koffi	1956-	134756258	028C	prf	Papa Wemba	1949-2016	
403909759	TK 773 403909759	-0.00 / -1.72	Hymne-bayaka / Le Grand Zaiko	Enth.: Hymne-Bayaka. Elili. Toli ya Moise. Ba soucis - Maguerida. Marina. Afi. Nzimbu l'argent. Amour diamono	1 Tonkassette ; 10x7 cm, 4 mm Band	TK 773		1994	[Erscheinungsort nicht ermittelbar]	[Verlag nicht ermittelbar]	Musik, Kongo, Populäre Musik	1998/1959		1034115146	029F	prf	Grand Zaiko Wawa		
404329055	TK 888 404329055	0.00 / -0.92	Pepe Kalle Vol 1 / Pepe Kalle	Enth.: Pommoun pa ka bouge. Djarbi Adjatou. Marche commun - Ce chale carnaval. Djoni Bototo. Azanka Kombo	1 Tonkassette ; 10x7 cm, 4 mm Band	TK 888	349	1992	[Erscheinungsort nicht ermittelbar]	[Verlag nicht ermittelbar]	Musik, Kongo, Populäre Musik	2000/590		138677433	028C	prf	Pépé Kallé	1951-1998	
404330479	TK 889 404330479	0.00 / -0.99		Enth.: 20 sur vingt. Corrigé. Rendez vous à Kinshasa - Bangkok city. Lydie. Ya vero. Mi amor	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 889		1995	Douala	Emma Records	Musik, Kongo, Populäre Musik	2000/591	[Paris, Sonodisc], "Licence Cameroun: G.D.I."	1135157812	028A	cmp	Toto, Jacky		1135157650	028C	cmp	Kembola, Didi		
404343112	TK 894 404343112	-0.00 / -0.00	Best of Sebene dance / Aurlus Mabele	Enth.: Zenab. Africa mousso. Douce Isabelie (Douce Isabelle). Rosa. Talamanima - Embargo. Femme ivorienne. Rosine. Khady N'diagne. Malade de toi. Soukouss trouble	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 894	JIP52	1995	[Paris]	Jimmy's International Productions	Musik, Kongo, Populäre Musik	2000/598		1053816766	028A	cmp	Mabélé, Aurlus	1953-2020	1053816766	028C	prf	Mabélé, Aurlus	1953-2020	
404343511	TK 895 404343511	-0.00 / -1.69	Soukous Koumbela / Wenge-Musica Aile Paris	Enth.: Priorité-Soukous. Mobembo. Pathy-Kobange. Tendance - Lydie-Sirène. Rivalité. Rêve-Chanty	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 895	287	1993	[Erscheinungsort nicht ermittelbar]	[Verlag nicht ermittelbar]	Musik, Frankreich, Kongo, Populäre Musik	2000/599	[© 1993, B.MAS Production]	1036120716	029F	prf	Wenge-Musica Aile Paris		
404352081	TK 896 404352081	0.00 / -1.86	Génération Wachiwa encaisse tout / Aurlus Mabele et le groupe Loketo	Enth.: Génération wachiwa (encaisse tout). Papy-Kanza. Rosa. Fatou. Canon scié - Khadydja. Alina. Tala-Mamina. Nita Rudi Kenya	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 896	-	1995	[Paris]	Jimmy's International Productions	Musik, Kongo, Populäre Musik	2000/612		1053816766	028A	cmp	Mabélé, Aurlus	1953-2020	1053816766	028C	prf	Mabélé, Aurlus	1953-2020	3059198-3	029F	prf	Loketo		
40435307X	TK 897 40435307X	-0.00 / -1.25	Soto / Néné Tchakou	Enth.: Soto. Déception Motena. J.J.K. Djo - Tant pis pour toi. Pambani. Pesa. Kato	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 897	-	1995	[DR Kongo]	Aurlus Mabélé Production	Musik, Kongo, Populäre Musik	2000/600	[©1995, Sonodisc, Paris]	1135206287	028A	cmp	Tchakou, Néné		1053816766	028C	cmp	Mabélé, Aurlus	1953-2020	1135206287	028C	prf	Tchakou, Néné		
404354939	TK 900 404354939	-0.00 / -1.97	Kinshasa ambiance / Géo Bilongo & Malinga Système	Enth.: Kinshasa ambiance. Na Lembi. Carnaval aux Antilles. New generation - Ilunga. Eperdument. Jolie Niklette. Kinshasa ambiance (instrumental)	1 Tonkassette ; 10x7 cm, 4 mm Band	TK 900	MCS 6825	1994	[Paris]	Sonodisc	Musik, Kongo, Populäre Musik	2000/602		1053306830	028C	prf	Bilongo, Géo		1053306938	029F	prf	Malinga System		
404355536	TK 901 404355536	0.00 / -0.89	Onoboino James / Soukous Machine	Enth.: Onoboino James. Zonga Zonga. Europa - La Josée. Mopaya caméléon. Na zanga ndeko	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 901	121865	1995	[Erscheinungsort nicht ermittelbar]	[Verlag nicht ermittelbar]	Musik, Kongo, Populäre Musik	2000/604		107782498X	029F	prf	Soukous-Machine		
404357318	TK 904 404357318	-0.00 / -2.53	Expérience 9 / Grand Zaïko	Enth.: Sonia. Pampu. Zeke yapamba. Mbongo - Liziba. Mumdayi. La jolie. Menace de divorce	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 904		1990	[Paris	Syllart Records]	Musik, Kongo, Populäre Musik	2000/607		1034115146	029F		Grand Zaiko Wawa		
404368255	TK 907 404368255	-0.00 / -2.68	Liya Liya Faina / Pepe Kalle et Empire Bakuba	Enth.: Liya Liya Faina. Ekofo - Djamaica. Mandja	1 Tonkassette ; Stereo compatible ; 10x7 cm, 4 mm Band	TK 907	KSL 08/90	1990	Pierrefitte, France	Sims Productions	Musik, Kongo, Populäre Musik	2000/609		138677433	028C	prf	Pépé Kallé	1951-1998	3029979-2	029F	prf	Empire Bakuba		
404368727	TK 908 404368727	-0.00 / -2.77	Kala-yi-Boeing / Wenge-Musica 4x4 B.C.B.G.	Enth.: Kala-yi-Boeing. C'est trop tard Djenga. Cresois. Mon ami Cobose - Danico. Jessy Chouchou de London. Voyage Mboso	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 908	199	1990	[Belgique, Zaïre	W.I.B.E. Production]	Musik, Kongo, Populäre Musik	2000/610		16035195-9	029F	prf	Wenge Musica BC BG		
404378455	TK 910 404378455	0.00 / -2.14	Kitoka / Fédé Lawu el-Chi	Enth.: Boum Africa. Kitoka. Luzolo. M.K. - Souza. Mzonzi. Sawo Makondo. Impasse. Jacky	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 910	121996	1996	[Erscheinungsort nicht ermittelbar]	[Verlag nicht ermittelbar]	Musik, Kongo, Populäre Musik	2000/614		1127251848	028C	prf	Lawu, Fédé		
404380999	TK 913 404380999	0.00 / -0.05	Danse "Oko-Oké" / N'Goss Brothers	Enth.: Cosette. L'amour fait le bonheur - Bolingo eloko ya lisano te. Chéri N'Goss	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 913	109	1990	[Libreville ?	N'Goss Production International]	Musik, Kongo, Populäre Musik	2000/616		1036159450	029F	prf	Ngoss Brothers		
404382894	TK 916 404382894	-0.00 / -1.05	On rentre OK - on sort KO! / Madilu System, N'Dombé-Opetum	Enth.: Baiser de Judas. Santa. Amour perdu - Keba ma mofiti. Hommage à Luambo Makiadi. Chic-Cho	1 Tonkassette ; 10x7 cm, 4 mm Band	TK 916	353	1995	[Erscheinungsort nicht ermittelbar]	[Verlag nicht ermittelbar]	Musik, Kongo, Populäre Musik	2000/624		1053236093	028C	prf	Madilu System	1952-2007	1034187279	028C	prf	Ndombe, Pepe	1944-2012	
404445764	TK 922 404445764	0.00 / -0.90	Kin ambiance / Lofombo "Kamola Basse" de l'Empire Bakuba	Enth.: Kin ambiance. Kingotolo. Femme infidèle - Chérie Myi. Jalousie. Instrumentali	1 Tonkassette ; 10x7 cm, 4 mm Band	TK 922	PP 9581	1995			Musik, Kongo, Populäre Musik	2000/619		1135575797	028C	prf	Lofombo		
404447910	TK 925 404447910	-0.00 / -2.55	Mettez la chose / Solo Sita	Enth.: Mettez la chose. Tu sors, je sors. Na komitunaka. Amour compliqué - Comme-ci-comme-ça. Na koliya. Trahison. Amour compliqué (dub). Na koliya (dub)	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 925	ER/MM	1995	Douala	Emma Records	Musik, Kongo, Populäre Musik	2000/629		1135577757	028A	cmp	Solo Sita		1135157812	028C	cmp	Toto, Jacky		1135577757	028C	prf	Solo Sita		
404457622	TK 927 404457622	0.00 / -0.16		Enth.: 20 sur vingt (mix club). Mi amor - Rendez vous à Kinshasa (mix club). Ya vero	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 927		1995	Douala	Emma Records	Musik, Kongo, Populäre Musik	2000/632	[Paris, Sonodisc], "Licence Cameroun: G.D.I."	1135157812	028A	cmp	Toto, Jacky		1135157650	028C	cmp	Kembola, Didi		
404459684	TK 928 404459684	-0.00 / -0.82	One way / Lucien Bokilo	Enth.: One way. Missete. Djoukende. Accro de toi - Aziza. Retourne toi. Mwasi. Ngoma	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 928	012328	1995	[Erscheinungsort nicht ermittelbar]	[Verlag nicht ermittelbar]	Musik, Kongo, Populäre Musik	2000/635		1053952120	028C	prf	Bokilo, Lucien		
404460194	TK 929 404460194	0.00 / -0.62	Amiyelele / Jearrys Fimbo	Enth.: Amiyelele. Emeraude-Luti. Deception - Venez danser. N'Doto ya hiver. S.O.S. Sonia	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 929	92	1987	[Erscheinungsort nicht ermittelbar]	[Verlag nicht ermittelbar]	Musik, Kongo, Populäre Musik	2000/636	[© Sacodisc International (Ed. Lassissi), Paris, Abidjan]	112462578X	028A	cmp	Fimbo, Jearrys		112462578X	028C	prf	Fimbo, Jearrys		
404461492	TK 930 404461492	0.00 / -1.97	Mamie - Musique clarification / L'orchestre Empire Bakuba	Enth.: Muinto. Mamie. Ibetibi - Musique clarification. Adieu Leya. Sinitia	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 930	-	1993	[France]	[Verlag nicht ermittelbar]	Musik, Kongo, Populäre Musik	2000/637	[© Gefraco/Kaluila, 1993]	3029979-2	029F	prf	Empire Bakuba		
40446310X	TK 931 40446310X	0.00 / -0.69	Atinze mwana Popi / Empire Bakuba et Pepe Kalle	Enth.: Atinze mwana Popi. Nadi consoler ngai - Andoya. Jeudi noir	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 931	4550	1989	[Erscheinungsort nicht ermittelbar]	[Verlag nicht ermittelbar]	Musik, Kongo, Populäre Musik	2000/638		138677433	028C	prf	Pépé Kallé	1951-1998	3029979-2	029F	prf	Empire Bakuba		
404464963	TK 933 404464963	0.00 / -0.76	La saga zaïroise : la compilation des stars / [Diverse Interpreten]	Enth.: Les ont dit - Wabuza - Merlina - Heritage perdu - Terre noire - Biya - Bisa Lela - Voyage na Badundu - Bethelem	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 933	Sonima SM 2104	1996	Paris	Sonima Music	Musik, Kongo, Populäre Musik	2000/639	Abweichende Track-Reihenfolge auf Einleger	
404471056	TK 935 404471056	-0.00 / -0.86	Soukoussennn Co : vol 1 : ambiance totale / J.C. François [Songwriter]	Enth.: Bilengi. Salamoussala. Fumgola - Soukousse and Co. Ambiance Africa. Vini	1 Tonkassette ; 10x7 cm, 4 mm Band	TK 935	263	1995	[Erscheinungsort nicht ermittelbar]	[Verlag nicht ermittelbar]	Musik, Afrika, Kongo ?, Populäre Musik	2000/631	(Interpret/en?) - Andere Track-Reihenfolge auf Einleger		028A	cmp	François, J.C.		
404476783	TK 939 404476783	-0.00 / -1.93	Pile ou face / Alain Makaba "de Wengue Musica"	Enth.: Pile ou face. Fi Sol. Chance. Kaka pasi - Droit de vivre. Tchane. Call me up. Inoubliable	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 939	KAK 95	1995	[Erscheinungsort nicht ermittelbar]	[Verlag nicht ermittelbar]	Musik, Kongo, Populäre Musik	2000/647		1044333243	028A	cmp	Makaba, Alain		1044333243	028C	prf	Makaba, Alain		
404553311	TK 940 404553311	0.00 / -1.28	Le nouveau Madilu System / Madilu Systeme	Enth.: Fanta Cebene. Mana. Djaffar - Frère Edouard. Pardon. Mbadicoco	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 940	ND 025	1995	[Erscheinungsort nicht ermittelbar]	[Verlag nicht ermittelbar]	Musik, Kongo, Populäre Musik	2000/648		1053236093	028A	cmp	Madilu System	1952-2007	1053236093	028C	prf	Madilu System	1952-2007	
404556272	TK 943 404556272	0.00 / -0.54	Soukouss night / Kin' Stars [= Shimita, Freddy de Majunga, Solo Sita]	Enth.: Tour à tour. Viana. Choisis. Près de toi - Vice-Versa. Fleur d'amour. Soukouss night	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 943	MCP 5203	1994	[Erscheinungsort nicht ermittelbar]	[Verlag nicht ermittelbar]	Musik, Kongo, Populäre Musik	2000/646		1078641595	028C	pro	de Majunga, Freddy		1034544608	028C	prf	Shimita	[1956]-	1135577757	028C	prf	Solo Sita		1135743363	029F	prf	Kin'Stars		
404565867	TK 946 404565867	0.00 / -1.66	Gozando / Soukous Stars	Enth.: Safi. Sinovela. Likelele. Tita. Lok' dance - Mara. Daly swing. I yelele. Adios. Mobembo	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 946	272	1992	[Erscheinungsort nicht ermittelbar]	[Verlag nicht ermittelbar]	Musik, Kongo, Populäre Musik	2000/673		10363034-X	029F	prf	Soukous Stars		
404566871	TK 947 404566871	-0.00 / -1.79	Kembele yo / Mav Cacharel & Kebo	Enth.: Kembele yo. Yembela ye. Botika bayaya. Nzambe Bolingo - Boula moteur. Pessa. Bolingo merci. Appel	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 947	186	1995	[Erscheinungsort nicht ermittelbar]	[Verlag nicht ermittelbar]	Musik, Kongo, Populäre Musik	2000/647		1053745885	028C	prf	Cacharel, Mav	1957-	1023563878	029F	prf	Kebo		
404567819	TK 948 404567819	-0.00 / -1.65	I love you / Sah'lomon	Enth.: Tu me rends fou. I love you. Les uns et les autres. Les uns et les autres(club). Mami wata Nicole. Bidibip - Rokiatou. Madou. Morveux se Mouche. Rama. Aïssa Koumba. Mycha	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 948	SM 2128	1996	Paris	Sonima Music	Musik, Kongo, Populäre Musik	2000/669		1054570965	028A	cmp	Sah'lomon		1054570965	028C	prf	Sah'lomon		
404568327	TK 949 404568327	0.00 / -2.44	Nabina / Kanda Bongo Man	Enth.: Nabina. Nakolinea. Mawate. Issaso. Kolata. Zuzalina - Pinzoli. O Seigneur. My life. Aminanga. Liberty. Amani	1 Tonkassette ; 10x7 cm, 4 mm Band	TK 949	MGS 186	1995	[Tanzania]	Space Record Ltd.	Musik, Kongo, Populäre Musik	2000/668		134783700	028C	prf	Kanda Bongo Man	1955-	
404569366	TK 951 404569366	-0.00 / -1.70	Extra-Ball / Loketo	Enth.: Extra-Ball. Cyndi. Pardon - Douce Isabelle. Malou. Ticheke Linha	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 951	81	1995	[Erscheinungsort nicht ermittelbar]	[Verlag nicht ermittelbar]	Musik, Kongo, Populäre Musik	2000/676		3059198-3	029F	prf	Loketo		
40457212X	TK 952 40457212X	-0.00 / -1.33		Enth.: Baninga tokola balingaka ngai te - Seli-Ja - Salima - Tosambi bapejiyo raison na quartier - Bokolo bana ya mbanda na yo malamu	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 952	African 460.083, SD 28	1982	[Paris]	African	Musik, Kongo, Populäre Musik	2000/677			028C	prf	Lola		1054740380	028C	prf	Kiambukuta, Serge			028C	prf	Michelino		1034498649	028C	prf	Franco <Musiker>	1938-1989	3015656-7	029F	prf	Tout-Puissant OK Jazz		
404612261	TK 953 404612261	-0.00 / -0.68	Megamix / Sam Mangwana	Enth.: Mado. Yamba chérie. Sans soucis. Waka waka. Pami doni. Moussa - Georgette. Matinda. Bana be Cameroun. Souzana. Diamo diamo	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 953	IVAMC 092	1990	[Paris?	CBS-Columbia Records]	Musik, Kongo, Soukous, Populäre Musik	2000/684		13511263X	028A	cmp	Mangwana, Sam	1945-	1079042458	028C	cmp	Kahamba, Shaba	1947-2016	13511263X	028C	prf	Mangwana, Sam	1945-	
404613616	TK 954 404613616	0.00 / -0.77	La vie des hommes / Le grand maître Franco et le T.P.O.K. Jazz	Enth.: La vie des hommes. Ida - Celio. Mario	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 954	2258	1986	[Erscheinungsort nicht ermittelbar]	[Verlag nicht ermittelbar]	Musik, Kongo, Populäre Musik	2000/683		1034498649	028A	cmp	Franco <Musiker>	1938-1989	1034498649	028C	prf	Franco <Musiker>	1938-1989	3015656-7	029F	prf	Tout-Puissant OK Jazz		
404616496	TK 955 404616496	-0.00 / -0.87	Savoir vivre / Orchestre international Empire Bakuba	Enth.: Savoir vivre. Qu'est-ce que c'est. Bobo - Chérie Clau. Donne moi ta main. L'espoir en Christ	1 Tonkassette ; 10x7 cm, 4 mm Band	TK 955	BS 332	1995	[Bobigny, France	B-MAS Production/BMP]	Musik, Kongo, Populäre Musik	2000/678	Abweichende Track-Angaben auf Einleger	3029979-2	029F	prf	Empire Bakuba		
404617506	TK 956 404617506	-0.00 / -2.57	Les hits de... / Koffi Olomide	Enth.: Tcha tcha du sorcieur. Petit fiere ya Yesus. Elle et moi - Kiki Ewing. Droit de l'homme. Rue d'amour	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 956	125	1995	[Erscheinungsort nicht ermittelbar]	[Verlag nicht ermittelbar]	Musik, Kongo, Populäre Musik	2000/679		1023168456	028A	cmp	Olomidé, Koffi	1956-	1023168456	028C	prf	Olomidé, Koffi	1956-	
404618189	TK 957 404618189	-0.00 / -1.32	Les yeux dans les yeux / Bozi Boziana	Enth.: Dar-es-Salam. Baza kutala. Nable - Les yeux dans les yeux. Nabangi makambo. Marie la Douce	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 957	MUS 1004	1995	[Bruxelles	Musicanova]	Musik, Kongo, Populäre Musik	2000/682		1034343947	028A	cmp	Boziana, Bozi	1952-	1034343947	028C	prf	Boziana, Bozi	1952-	
40463303X	TK 958 40463303X	-0.00 / -1.02	Maclo - Conseil Kissi / Shimita et Soukous Stars	Enth.: Maclo. Flory. Mavi (dub). Lossambo - Conseil Kissi. Mavi. Flory (dub). Semblo	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 958	88	1990	[Erscheinungsort nicht ermittelbar]	[Verlag nicht ermittelbar]	Musik, Kongo, Populäre Musik	2000/686	[© Syllart, Paris]	1034544608	028A	cmp	Shimita	[1956]-	1034544608	028C	prf	Shimita	[1956]-	10363034-X	029F	prf	Soukous Stars		
404710921	TK 959 404710921	0.00 / -2.35	Oye, oye, oye / Franco et l'orchestre OK Jazz	Enth.: Oye, oye, oye. Tomesani Zonga Coco. Tokeyi Kobina Calypso. Kenge okeyi elaka te. Nakolela Mama Azonga - Aya la' mode. Bana ages. Oh Katharina! Nobodyi-Libala Bambando. Nako bala oyo motema alingi	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 959	KCA 377	1988	[Erscheinungsort nicht ermittelbar]	KCA	Musik, Kongo, Populäre Musik	2000/688		1034498649	028A	cmp	Franco <Musiker>	1938-1989	1034498649	028C	prf	Franco <Musiker>	1938-1989	3015656-7	029F	prf	Tout-Puissant OK Jazz		
404711480	TK 960 404711480	-0.00 / -1.07	Serrer serrer / L'orchestre TPOK Jazz (Héritage de Franco) avec Josky Kiambukuia	Enth.: Serrer serrer. Baby. Chéri Desis - Fariya. Minzata. Ba pensées. Kita Mata	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 960	98	1991	[Kinshasa ?]	[Edition Masiya]	Musik, Kongo, Luambo Makiadi, Franco, Populäre Musik	2000/689	Falsche Schreibweise des Namens Kiambukuta auf Einleger	1036118002	028C	prf	Josky	1949-2021	3015656-7	029F	prf	Tout-Puissant OK Jazz		
404712223	TK 961 404712223	-0.00 / -0.62	24th anniversary Franco et le T.P.O.K. Jazz / Grand maître Franco Luambo Makiadi & son orchestre OK Jazz	Enth.: Propiétaire. Hériter - Ayant droi. Locataire	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 961	Tamasha GMFC-011	1980	[Nairobi]	Tamasha Corporation Ltd.	Musik, Kongo, Populäre Musik	2000/690		1034498649	028C	prf	Franco <Musiker>	1938-1989	3015656-7	029F	prf	Tout-Puissant OK Jazz		
404724655	TK 963 404724655	0.00 / -1.31	Nadina / Tabu Ley, Mbilia Bel, Faya Tess. [L'orchestre] Afrisa	Enth.: Nadina (Swahili). Wendenda - Nadina (Lingala). Ngalaka	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 963	SYL-GEN 121	1987	Brazzaville	Genidia	Musik, Kongo, Populäre Musik	2000/693	Licence Syllart Production, Dakar Senegal	134782542	028C	prf	Ley, Tabu	1940-2013	1074023617	028C	prf	Bel, M'bilia	1959-	1074023277	028C	prf	Tess, Faya	1966-	3028408-9	029F	prf	Afrisa International Orchestra		
40472566X	TK 964 40472566X	-0.00 / -0.34	Cœur artificiel / Le poète Lutumba Ndomanueno Simaro & le T.P. OK Jazz	Enth.: Cœur artificiel. Mangasa - Sindo na Bruxelles. Naclebert	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 964	DM 003	1988	[Zaïre]	Disco Mabele	Musik, Kongo, Populäre Musik	2000/694		1054734453	028C	prf	Simaro <Musiker>	1939-	3015656-7	029F	prf	Tout-Puissant OK Jazz		
404728936	TK 981 404728936	-0.00 / -0.69	Stop feu rouge - voisin / Nyboma-Canta et Madilu System Le Grand Ninja	Enth.: Voisin. Keva - Stop feu rouge. Magali	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 981	91081	1989	[Paris]	Camara Production	Musik, Kongo, Populäre Musik	2000/921		13543159X	028A	cmp	Nyboma	1952-	1053236093	028C	cmp	Madilu System	1952-2007	13543159X	028C	prf	Nyboma	1952-	1053236093	028C	prf	Madilu System	1952-2007	
404729460	TK 969 404729460	-0.00 / -1.38	Feu d'artifice / Pepe Kalle et Rochereau	Enth.: Bituide. Olala!!Quelle affaire!! Arabia - N'sea. Chiffon	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 969	-	1992	[Paris	Sonodisc]	Musik, Kongo, Populäre Musik	2000/1046	Abweichende Track-Angaben auf Einleger	138677433	028C	prf	Pépé Kallé	1951-1998	134782542	028C	prf	Ley, Tabu	1940-2013	
404739091	TK 970 404739091	0.00 / -1.07	Déviation sexy soukouss / Yondo Sister	Enth.: Mbuta mutu. Wapi yo. Sexy Yondo - Déviation. Mwana Kento. Po na tembe	1 Tonkassette ; 10x7 cm, 4 mm Band	TK 970	301	1990	[Erscheinungsort nicht ermittelbar]	[Verlag nicht ermittelbar]	Musik, Kongo, Populäre Musik	2000/705	Falsche Schreibweise des Namens auf Kassette: Vondo sister	1078283974	028C	sng	Yondo Sister	1958-	
404745474	TK 971 404745474	-0.00 / -3.65	Ambiance à Kin / Malange, Adamo, Baroza de Zaiko Langa Langa Nkolo Mboka	Enth.: Ambiance à Kin. Mibali. A.S.H.A. - Photo ya Pamba. Coco Rubenga. Mex Muyanzi	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 971	BOP008	1995	[Brazzaville	Bondowe Production]	Musik, Kongo, Populäre Musik	2000/700		1135978735	028C	prf	Malage de Lugendo	1961-	1135978573	028C	prf	Adamo		1135978867	028C	prf	Baroza		
